question_id,consensus_status,consensus_option,llm_correct,n_votes,designer_difficulty_str,datamap_region
high19183.txt_q1,consensus,C,1,3,HIGH,ambiguous
high19183.txt_q2,consensus,B,1,3,HIGH,middle
high19183.txt_q3,consensus,C,1,3,HIGH,ambiguous
high19195.txt_q0,consensus,D,1,3,HIGH,middle
high19195.txt_q1,consensus,C,1,3,HIGH,easy
high19195.txt_q2,consensus,B,1,3,HIGH,easy
high19201.txt_q0,consensus,B,1,3,HIGH,middle
high19201.txt_q1,consensus,B,1,3,HIGH,ambiguous
high19201.txt_q2,consensus,C,1,3,HIGH,easy
high19201.txt_q3,consensus,A,1,3,HIGH,middle
high19201.txt_q4,consensus,C,1,3,HIGH,easy
high19218.txt_q0,consensus,C,1,3,HIGH,middle
high19218.txt_q1,consensus,D,1,3,HIGH,middle
high19218.txt_q2,consensus,C,1,3,HIGH,ambiguous
high19218.txt_q3,consensus,B,1,3,HIGH,middle
high19235.txt_q0,consensus,D,1,3,HIGH,hard
high19235.txt_q1,consensus,C,1,3,HIGH,ambiguous
high19235.txt_q2,consensus,A,1,3,HIGH,easy
high19235.txt_q3,consensus,D,1,3,HIGH,middle
high19243.txt_q0,consensus,D,1,3,HIGH,hard
high19243.txt_q1,consensus,D,1,3,HIGH,middle
high19243.txt_q2,consensus,B,1,3,HIGH,hard
high19244.txt_q0,consensus,D,1,3,HIGH,hard
high19244.txt_q1,consensus,C,1,3,HIGH,ambiguous
high19244.txt_q2,consensus,A,1,3,HIGH,hard
high19279.txt_q0,consensus,B,1,3,HIGH,hard
high19279.txt_q1,consensus,A,1,3,HIGH,hard
high19279.txt_q2,consensus,C,1,3,HIGH,easy
high19286.txt_q0,consensus,D,1,3,HIGH,easy
high19286.txt_q1,consensus,D,1,3,HIGH,hard
high19286.txt_q2,consensus,C,1,3,HIGH,middle
high19295.txt_q0,consensus,C,1,3,HIGH,easy
high19295.txt_q1,consensus,B,1,3,HIGH,middle
high19295.txt_q2,consensus,D,1,3,HIGH,middle
high19295.txt_q3,consensus,B,1,3,HIGH,hard
high19295.txt_q4,consensus,A,1,3,HIGH,hard
high19331.txt_q0,consensus,C,1,3,HIGH,middle
high19331.txt_q1,consensus,D,1,3,HIGH,hard
high19331.txt_q2,consensus,D,1,3,HIGH,ambiguous
high19332.txt_q0,consensus,A,1,3,HIGH,middle
high19332.txt_q1,consensus,D,1,3,HIGH,middle
high19332.txt_q2,consensus,D,1,3,HIGH,middle
high19332.txt_q3,consensus,C,1,3,HIGH,ambiguous
high19344.txt_q0,consensus,A,0,3,HIGH,hard
high19344.txt_q1,consensus,B,1,3,HIGH,ambiguous
high19344.txt_q2,consensus,C,1,3,HIGH,ambiguous
high19349.txt_q0,consensus,A,1,3,HIGH,ambiguous
high19349.txt_q1,consensus,B,1,3,HIGH,middle
high19349.txt_q2,consensus,C,1,3,HIGH,middle
high19349.txt_q3,consensus,B,1,3,HIGH,easy
high19376.txt_q0,consensus,B,1,3,HIGH,middle
high19403.txt_q0,consensus,C,1,3,HIGH,middle
high19403.txt_q1,consensus,D,1,3,HIGH,middle
high19424.txt_q0,consensus,C,1,3,HIGH,middle
high19440.txt_q0,consensus,C,1,3,HIGH,easy
high19440.txt_q1,consensus,A,1,3,HIGH,hard
high19457.txt_q0,consensus,D,1,3,HIGH,ambiguous
high19457.txt_q1,consensus,C,1,3,HIGH,hard
high19457.txt_q2,consensus,B,1,3,HIGH,middle
high19457.txt_q3,consensus,A,1,3,HIGH,ambiguous
high1951.txt_q0,consensus,B,1,3,HIGH,middle
high1951.txt_q1,consensus,B,1,3,HIGH,easy
high1951.txt_q2,consensus,C,1,3,HIGH,hard
high19511.txt_q0,consensus,C,1,3,HIGH,middle
high19511.txt_q1,consensus,A,1,3,HIGH,easy
high19511.txt_q2,consensus,B,1,3,HIGH,easy
high19544.txt_q0,consensus,C,1,3,HIGH,hard
high19544.txt_q1,consensus,A,1,3,HIGH,easy
high19544.txt_q2,consensus,C,1,3,HIGH,ambiguous
high19572.txt_q0,consensus,B,1,3,HIGH,middle
high19572.txt_q1,consensus,C,1,3,HIGH,middle
high19572.txt_q2,consensus,A,1,3,HIGH,middle
high19572.txt_q3,consensus,D,1,3,HIGH,middle
high19613.txt_q0,consensus,B,1,3,HIGH,hard
high19613.txt_q1,consensus,C,1,3,HIGH,hard
high19613.txt_q2,consensus,D,1,3,HIGH,middle
high19613.txt_q3,consensus,B,1,3,HIGH,easy
high19651.txt_q0,consensus,B,1,3,HIGH,hard
high19651.txt_q1,no_consensus,,0,3,HIGH,hard
high19651.txt_q2,consensus,A,1,3,HIGH,middle
high19692.txt_q0,consensus,A,1,3,HIGH,ambiguous
high19692.txt_q1,consensus,B,1,3,HIGH,middle
high19692.txt_q2,consensus,A,1,3,HIGH,easy
high19751.txt_q0,consensus,B,1,3,HIGH,easy
high19751.txt_q1,consensus,C,1,3,HIGH,middle
high19751.txt_q2,consensus,B,1,3,HIGH,hard
high19763.txt_q0,consensus,B,1,3,HIGH,hard
high19763.txt_q1,consensus,C,1,3,HIGH,hard
high19763.txt_q2,consensus,D,1,3,HIGH,hard
high19778.txt_q0,consensus,B,1,3,HIGH,ambiguous
high19778.txt_q1,consensus,C,1,3,HIGH,middle
high19789.txt_q0,consensus,C,1,3,HIGH,ambiguous
high19789.txt_q1,consensus,A,1,3,HIGH,middle
high19789.txt_q2,consensus,D,1,3,HIGH,ambiguous
high19789.txt_q3,consensus,B,1,3,HIGH,middle
high19814.txt_q0,consensus,D,1,3,HIGH,ambiguous
high19814.txt_q1,consensus,C,1,3,HIGH,hard
high19814.txt_q2,consensus,B,1,3,HIGH,hard
high19814.txt_q3,consensus,A,1,3,HIGH,ambiguous
high19814.txt_q4,consensus,D,1,3,HIGH,ambiguous
high19831.txt_q0,consensus,B,1,3,HIGH,easy
high19831.txt_q1,consensus,D,1,3,HIGH,ambiguous
high19831.txt_q2,consensus,C,1,3,HIGH,middle
high19831.txt_q3,consensus,A,1,3,HIGH,ambiguous
high19840.txt_q0,consensus,B,0,3,HIGH,hard
high19840.txt_q1,consensus,D,1,3,HIGH,hard
high19840.txt_q2,consensus,B,1,3,HIGH,ambiguous
high19855.txt_q0,consensus,B,1,3,HIGH,ambiguous
high19855.txt_q1,consensus,C,1,3,HIGH,ambiguous
high19855.txt_q2,consensus,B,1,3,HIGH,hard
high19855.txt_q3,consensus,A,1,3,HIGH,middle
high19902.txt_q0,consensus,D,1,3,HIGH,middle
high19902.txt_q1,consensus,D,1,3,HIGH,ambiguous
high19902.txt_q2,consensus,A,1,3,HIGH,ambiguous
high19902.txt_q3,consensus,B,1,3,HIGH,ambiguous
high19906.txt_q0,consensus,A,1,3,HIGH,middle
high19906.txt_q1,consensus,A,1,3,HIGH,easy
high19906.txt_q2,consensus,D,1,3,HIGH,middle
high19911.txt_q0,consensus,C,1,3,HIGH,hard
high19911.txt_q1,consensus,D,1,3,HIGH,hard
high19911.txt_q2,consensus,B,1,3,HIGH,middle
high19926.txt_q0,consensus,B,0,3,HIGH,middle
high19980.txt_q0,consensus,B,1,3,HIGH,hard
high19980.txt_q1,consensus,A,1,3,HIGH,hard
high19980.txt_q2,consensus,C,1,3,HIGH,ambiguous
high19980.txt_q3,consensus,A,1,3,HIGH,easy
high19991.txt_q0,consensus,D,1,3,HIGH,middle
high19991.txt_q1,consensus,C,1,3,HIGH,middle
high19991.txt_q2,consensus,B,1,3,HIGH,middle
high19991.txt_q3,consensus,D,1,3,HIGH,ambiguous
high19991.txt_q4,consensus,A,1,3,HIGH,middle
high19992.txt_q0,consensus,D,1,3,HIGH,easy
high19992.txt_q1,consensus,D,1,3,HIGH,hard
high19992.txt_q2,consensus,A,1,3,HIGH,hard
high19992.txt_q3,consensus,B,1,3,HIGH,easy
high2000.txt_q0,consensus,B,1,3,HIGH,middle
high2000.txt_q1,consensus,A,1,3,HIGH,middle
high2000.txt_q2,consensus,C,1,3,HIGH,middle
high20006.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20006.txt_q1,consensus,D,1,3,HIGH,hard
high20006.txt_q2,consensus,A,1,3,HIGH,hard
high20006.txt_q3,consensus,A,1,3,HIGH,middle
high20008.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20008.txt_q1,consensus,A,1,3,HIGH,easy
high20008.txt_q2,consensus,C,1,3,HIGH,hard
high20008.txt_q3,consensus,D,1,3,HIGH,easy
high20008.txt_q4,consensus,C,1,3,HIGH,ambiguous
high20135.txt_q0,consensus,B,0,3,HIGH,ambiguous
high20135.txt_q1,consensus,B,1,3,HIGH,middle
high20182.txt_q0,consensus,D,1,3,HIGH,ambiguous
high20182.txt_q1,consensus,A,1,3,HIGH,easy
high20182.txt_q2,consensus,B,1,3,HIGH,easy
high202.txt_q0,consensus,C,1,3,HIGH,middle
high202.txt_q1,consensus,B,1,3,HIGH,middle
high202.txt_q2,consensus,C,1,3,HIGH,ambiguous
high202.txt_q3,consensus,D,1,3,HIGH,easy
high20202.txt_q0,consensus,C,0,3,HIGH,hard
high20202.txt_q1,consensus,C,1,3,HIGH,hard
high20202.txt_q2,consensus,D,1,3,HIGH,hard
high20209.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20209.txt_q1,consensus,A,1,3,HIGH,easy
high20209.txt_q2,consensus,D,1,3,HIGH,easy
high20209.txt_q3,consensus,A,1,3,HIGH,ambiguous
high20219.txt_q0,consensus,A,1,3,HIGH,easy
high20219.txt_q1,consensus,D,0,3,HIGH,hard
high20219.txt_q2,consensus,D,1,3,HIGH,hard
high20219.txt_q3,consensus,A,1,3,HIGH,hard
high20234.txt_q0,consensus,A,1,3,HIGH,hard
high20234.txt_q1,consensus,B,1,3,HIGH,ambiguous
high20288.txt_q0,consensus,D,1,3,HIGH,ambiguous
high20288.txt_q1,consensus,B,1,3,HIGH,easy
high20301.txt_q0,consensus,B,1,3,HIGH,easy
high20301.txt_q1,consensus,D,1,3,HIGH,middle
high20301.txt_q2,consensus,A,1,3,HIGH,ambiguous
high20301.txt_q3,consensus,D,1,3,HIGH,middle
high20302.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20302.txt_q1,consensus,D,1,3,HIGH,middle
high20302.txt_q2,consensus,A,1,3,HIGH,hard
high20302.txt_q3,consensus,C,1,3,HIGH,middle
high20319.txt_q0,consensus,A,1,3,HIGH,middle
high20319.txt_q1,consensus,D,1,3,HIGH,easy
high20319.txt_q2,consensus,B,1,3,HIGH,ambiguous
high20319.txt_q3,consensus,A,1,3,HIGH,middle
high20319.txt_q4,consensus,B,1,3,HIGH,ambiguous
high2034.txt_q0,consensus,D,0,3,HIGH,ambiguous
high2034.txt_q1,consensus,A,0,3,HIGH,hard
high2034.txt_q2,consensus,B,0,3,HIGH,hard
high2034.txt_q3,consensus,B,0,3,HIGH,hard
high20369.txt_q0,consensus,B,1,3,HIGH,easy
high20369.txt_q1,consensus,A,1,3,HIGH,hard
high20369.txt_q2,consensus,D,1,3,HIGH,middle
high20369.txt_q3,consensus,C,1,3,HIGH,ambiguous
high20369.txt_q4,consensus,A,1,3,HIGH,middle
high20373.txt_q0,consensus,A,1,3,HIGH,easy
high20373.txt_q1,consensus,A,1,3,HIGH,ambiguous
high20373.txt_q2,consensus,B,1,3,HIGH,hard
high20375.txt_q0,consensus,B,1,3,HIGH,easy
high20375.txt_q1,consensus,C,1,3,HIGH,easy
high20375.txt_q2,consensus,B,1,3,HIGH,middle
high20375.txt_q3,consensus,D,1,3,HIGH,middle
high20449.txt_q0,consensus,D,1,3,HIGH,middle
high20449.txt_q1,consensus,B,1,3,HIGH,hard
high20449.txt_q2,consensus,C,1,3,HIGH,hard
high20449.txt_q3,consensus,A,1,3,HIGH,middle
high20469.txt_q0,consensus,D,1,3,HIGH,ambiguous
high20469.txt_q1,consensus,A,0,3,HIGH,hard
high20469.txt_q2,consensus,D,1,3,HIGH,hard
high20469.txt_q3,consensus,A,1,3,HIGH,hard
high20488.txt_q0,consensus,B,1,3,HIGH,middle
high20488.txt_q1,consensus,D,1,3,HIGH,hard
high20488.txt_q2,consensus,A,1,3,HIGH,hard
high20504.txt_q0,consensus,B,1,3,HIGH,hard
high20504.txt_q1,consensus,D,1,3,HIGH,middle
high20504.txt_q2,consensus,C,1,3,HIGH,ambiguous
high20504.txt_q3,consensus,C,1,3,HIGH,hard
high20516.txt_q0,consensus,C,1,3,HIGH,ambiguous
high20516.txt_q1,consensus,D,1,3,HIGH,ambiguous
high20516.txt_q2,consensus,B,1,3,HIGH,ambiguous
high20537.txt_q0,consensus,C,0,3,HIGH,hard
high20537.txt_q1,consensus,B,1,3,HIGH,easy
high20537.txt_q2,consensus,C,1,3,HIGH,middle
high2054.txt_q0,consensus,C,1,3,HIGH,hard
high2054.txt_q1,consensus,B,1,3,HIGH,ambiguous
high2054.txt_q2,consensus,A,1,3,HIGH,hard
high2054.txt_q3,consensus,A,1,3,HIGH,hard
high2054.txt_q4,consensus,A,1,3,HIGH,middle
high20555.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20555.txt_q1,consensus,D,1,3,HIGH,ambiguous
high20555.txt_q2,consensus,A,1,3,HIGH,easy
high20555.txt_q3,consensus,D,1,3,HIGH,middle
high20564.txt_q0,consensus,D,1,3,HIGH,hard
high20564.txt_q1,consensus,B,1,3,HIGH,hard
high20564.txt_q2,consensus,C,1,3,HIGH,easy
high2057.txt_q0,consensus,A,1,3,HIGH,middle
high2057.txt_q1,consensus,D,1,3,HIGH,hard
high2057.txt_q2,consensus,C,1,3,HIGH,middle
high2057.txt_q3,consensus,B,1,3,HIGH,middle
high2057.txt_q4,consensus,C,1,3,HIGH,ambiguous
high20574.txt_q0,consensus,B,0,3,HIGH,hard
high20574.txt_q1,consensus,A,0,3,HIGH,hard
high20574.txt_q2,consensus,D,0,3,HIGH,hard
high20574.txt_q3,consensus,C,0,3,HIGH,hard
high20574.txt_q4,consensus,A,0,3,HIGH,ambiguous
high20583.txt_q0,consensus,D,1,3,HIGH,easy
high20583.txt_q1,consensus,C,1,3,HIGH,hard
high20583.txt_q2,consensus,D,0,3,HIGH,ambiguous
high20583.txt_q3,consensus,D,1,3,HIGH,middle
high20604.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20604.txt_q1,consensus,C,1,3,HIGH,easy
high20604.txt_q2,consensus,D,1,3,HIGH,middle
high20604.txt_q3,consensus,C,1,3,HIGH,middle
high20607.txt_q0,consensus,D,1,3,HIGH,hard
high20607.txt_q1,consensus,B,1,3,HIGH,hard
high20607.txt_q2,consensus,A,1,3,HIGH,ambiguous
high20607.txt_q3,consensus,C,1,3,HIGH,ambiguous
high2064.txt_q0,consensus,A,1,3,HIGH,ambiguous
high2064.txt_q1,consensus,C,1,3,HIGH,middle
high2064.txt_q2,consensus,B,1,3,HIGH,hard
high2064.txt_q3,consensus,D,1,3,HIGH,middle
high20651.txt_q0,consensus,D,1,3,HIGH,ambiguous
high20651.txt_q1,consensus,A,1,3,HIGH,ambiguous
high20651.txt_q2,consensus,C,1,3,HIGH,middle
high20651.txt_q3,consensus,B,1,3,HIGH,ambiguous
high2067.txt_q0,consensus,A,1,3,HIGH,hard
high2067.txt_q1,consensus,C,1,3,HIGH,ambiguous
high2067.txt_q2,consensus,D,1,3,HIGH,hard
high20675.txt_q0,consensus,A,1,3,HIGH,ambiguous
high20675.txt_q1,consensus,B,1,3,HIGH,middle
high20675.txt_q2,consensus,D,1,3,HIGH,easy
high20675.txt_q3,consensus,C,1,3,HIGH,ambiguous
high20675.txt_q4,consensus,D,1,3,HIGH,ambiguous
high20686.txt_q0,consensus,D,0,3,HIGH,hard
high20686.txt_q1,consensus,D,1,3,HIGH,easy
high20686.txt_q2,consensus,A,1,3,HIGH,ambiguous
high20686.txt_q3,consensus,C,1,3,HIGH,hard
high20686.txt_q4,consensus,A,1,3,HIGH,ambiguous
high20709.txt_q0,consensus,B,1,3,HIGH,ambiguous
high20709.txt_q1,consensus,A,1,3,HIGH,easy
high20820.txt_q0,consensus,A,1,3,HIGH,hard
high20820.txt_q1,consensus,B,1,3,HIGH,middle
high20888.txt_q0,consensus,C,1,3,HIGH,hard
high20888.txt_q1,consensus,B,1,3,HIGH,easy
high20888.txt_q2,consensus,D,1,3,HIGH,middle
high2094.txt_q0,consensus,A,1,3,HIGH,ambiguous
high2094.txt_q1,consensus,D,1,3,HIGH,easy
high2094.txt_q2,consensus,C,1,3,HIGH,middle
high20943.txt_q0,consensus,A,1,3,HIGH,ambiguous
high20943.txt_q1,consensus,B,1,3,HIGH,ambiguous
high20963.txt_q0,consensus,C,1,3,HIGH,middle
high20963.txt_q1,consensus,B,1,3,HIGH,hard
high20963.txt_q2,consensus,C,1,3,HIGH,ambiguous
high20980.txt_q0,consensus,D,1,3,HIGH,easy
high20980.txt_q1,consensus,C,1,3,HIGH,middle
high20980.txt_q2,consensus,A,1,3,HIGH,hard
high21029.txt_q0,consensus,B,1,3,HIGH,middle
high21029.txt_q1,consensus,D,1,3,HIGH,ambiguous
high21029.txt_q2,consensus,C,1,3,HIGH,easy
high21029.txt_q3,consensus,A,1,3,HIGH,easy
high21041.txt_q0,consensus,C,0,3,HIGH,ambiguous
high21041.txt_q1,consensus,D,1,3,HIGH,easy
high21041.txt_q2,consensus,B,1,3,HIGH,middle
high21041.txt_q3,consensus,C,1,3,HIGH,ambiguous
high21117.txt_q0,consensus,D,1,3,HIGH,hard
high21117.txt_q1,consensus,B,1,3,HIGH,hard
high21117.txt_q2,consensus,C,1,3,HIGH,middle
high21119.txt_q0,consensus,B,0,3,HIGH,middle
high21119.txt_q1,consensus,B,1,3,HIGH,ambiguous
high21119.txt_q2,consensus,D,1,3,HIGH,hard
high21119.txt_q3,consensus,D,1,3,HIGH,ambiguous
high21142.txt_q0,consensus,C,1,3,HIGH,ambiguous
high21142.txt_q1,consensus,D,1,3,HIGH,ambiguous
high21148.txt_q0,consensus,C,1,3,HIGH,middle
high21148.txt_q1,consensus,D,1,3,HIGH,ambiguous
high21148.txt_q2,consensus,A,1,3,HIGH,ambiguous
high21148.txt_q3,consensus,A,1,3,HIGH,ambiguous
high21158.txt_q0,consensus,C,0,3,HIGH,hard
high21158.txt_q1,consensus,B,1,3,HIGH,hard
high21158.txt_q2,consensus,B,0,3,HIGH,hard
high21158.txt_q3,consensus,B,0,3,HIGH,middle
high21158.txt_q4,consensus,C,1,3,HIGH,hard
high21158.txt_q5,consensus,D,1,3,HIGH,easy
high21171.txt_q0,consensus,B,1,3,HIGH,middle
high21171.txt_q1,consensus,C,1,3,HIGH,ambiguous
high21171.txt_q2,consensus,A,1,3,HIGH,hard
high21171.txt_q3,consensus,B,1,3,HIGH,ambiguous
high21171.txt_q4,consensus,B,1,3,HIGH,ambiguous
high21229.txt_q0,consensus,B,1,3,HIGH,hard
high21229.txt_q1,consensus,B,1,3,HIGH,hard
high21229.txt_q2,consensus,A,1,3,HIGH,hard
high21240.txt_q0,consensus,D,1,3,HIGH,hard
high21240.txt_q1,consensus,B,1,3,HIGH,easy
high21240.txt_q2,consensus,C,1,3,HIGH,ambiguous
high21240.txt_q3,consensus,C,1,3,HIGH,ambiguous
high21264.txt_q0,consensus,B,1,3,HIGH,easy
high21264.txt_q1,consensus,D,1,3,HIGH,middle
high21264.txt_q2,consensus,C,1,3,HIGH,ambiguous
high21359.txt_q0,consensus,C,1,3,HIGH,easy
high21359.txt_q1,consensus,C,1,3,HIGH,middle
high21359.txt_q2,consensus,D,1,3,HIGH,middle
high21364.txt_q0,consensus,D,1,3,HIGH,middle
high21364.txt_q1,consensus,D,1,3,HIGH,middle
high21364.txt_q2,consensus,B,1,3,HIGH,hard
high21438.txt_q0,consensus,A,1,3,HIGH,hard
high21438.txt_q1,consensus,A,1,3,HIGH,middle
high21438.txt_q2,consensus,B,1,3,HIGH,middle
high21455.txt_q0,consensus,B,1,3,HIGH,easy
high21455.txt_q1,consensus,D,1,3,HIGH,easy
high21455.txt_q2,consensus,D,1,3,HIGH,ambiguous
high21456.txt_q0,consensus,B,1,3,HIGH,ambiguous
high21456.txt_q1,no_consensus,,0,3,HIGH,hard
high21456.txt_q2,consensus,C,1,3,HIGH,ambiguous
high21456.txt_q3,consensus,D,1,3,HIGH,easy
high21484.txt_q0,consensus,D,1,3,HIGH,ambiguous
high21484.txt_q1,consensus,B,1,3,HIGH,middle
high21484.txt_q2,consensus,B,1,3,HIGH,middle
high21484.txt_q3,consensus,D,1,3,HIGH,ambiguous
high21509.txt_q0,consensus,B,1,3,HIGH,hard
high21509.txt_q1,consensus,A,1,3,HIGH,ambiguous
high21509.txt_q2,consensus,C,1,3,HIGH,ambiguous
high21509.txt_q3,consensus,B,1,3,HIGH,ambiguous
high21533.txt_q0,consensus,B,1,3,HIGH,ambiguous
high21533.txt_q1,consensus,B,1,3,HIGH,middle
high21533.txt_q2,consensus,D,1,3,HIGH,hard
high21540.txt_q0,consensus,C,1,3,HIGH,ambiguous
high21540.txt_q1,consensus,D,1,3,HIGH,ambiguous
high21540.txt_q2,consensus,A,1,3,HIGH,middle
high21540.txt_q3,consensus,C,1,3,HIGH,easy
high21603.txt_q0,consensus,B,1,3,HIGH,easy
high21603.txt_q1,consensus,D,1,3,HIGH,hard
high21603.txt_q2,consensus,D,1,3,HIGH,ambiguous
high21603.txt_q3,consensus,A,1,3,HIGH,easy
high21603.txt_q4,consensus,C,1,3,HIGH,ambiguous
high21620.txt_q0,consensus,B,1,3,HIGH,hard
high21620.txt_q1,consensus,B,1,3,HIGH,hard
high21620.txt_q2,consensus,D,1,3,HIGH,hard
high21620.txt_q3,consensus,A,1,3,HIGH,ambiguous
high21681.txt_q0,consensus,D,1,3,HIGH,hard
high21681.txt_q1,consensus,C,1,3,HIGH,middle
high21681.txt_q2,consensus,A,1,3,HIGH,easy
high21699.txt_q0,consensus,B,1,3,HIGH,easy
high21699.txt_q1,consensus,D,1,3,HIGH,middle
high21699.txt_q2,consensus,D,1,3,HIGH,ambiguous
high21699.txt_q3,consensus,C,1,3,HIGH,ambiguous
high21703.txt_q0,consensus,A,1,3,HIGH,easy
high21703.txt_q1,consensus,C,1,3,HIGH,middle
high21703.txt_q2,consensus,A,1,3,HIGH,middle
high21735.txt_q0,consensus,D,1,3,HIGH,middle
high21735.txt_q1,consensus,C,1,3,HIGH,middle
high21735.txt_q2,consensus,C,1,3,HIGH,middle
high2176.txt_q0,consensus,A,1,3,HIGH,easy
high2176.txt_q1,consensus,D,1,3,HIGH,easy
high2176.txt_q2,consensus,B,1,3,HIGH,easy
high2176.txt_q3,consensus,B,1,3,HIGH,easy
high2176.txt_q4,consensus,C,1,3,HIGH,easy
high21769.txt_q0,consensus,D,1,3,HIGH,easy
high21769.txt_q1,consensus,B,1,3,HIGH,ambiguous
high21769.txt_q2,consensus,A,1,3,HIGH,ambiguous
high21769.txt_q3,consensus,A,1,3,HIGH,ambiguous
high21774.txt_q0,consensus,A,1,3,HIGH,easy
high21774.txt_q1,consensus,A,1,3,HIGH,ambiguous
high21774.txt_q2,consensus,C,1,3,HIGH,hard
high21782.txt_q0,consensus,B,1,3,HIGH,ambiguous
high21782.txt_q1,consensus,A,1,3,HIGH,middle
high21782.txt_q2,consensus,C,1,3,HIGH,ambiguous
high21824.txt_q0,consensus,A,1,3,HIGH,hard
high21824.txt_q1,consensus,C,1,3,HIGH,ambiguous
high21824.txt_q2,consensus,C,1,3,HIGH,hard
high21824.txt_q3,consensus,B,1,3,HIGH,ambiguous
high21838.txt_q0,consensus,D,1,3,HIGH,middle
high21838.txt_q1,consensus,D,1,3,HIGH,middle
high21838.txt_q2,consensus,B,1,3,HIGH,ambiguous
high2186.txt_q0,consensus,B,1,3,HIGH,ambiguous
high2186.txt_q1,consensus,A,1,3,HIGH,middle
high2186.txt_q2,consensus,D,1,3,HIGH,hard
high2186.txt_q3,consensus,B,1,3,HIGH,middle
high2186.txt_q4,consensus,A,1,3,HIGH,hard
high21866.txt_q0,consensus,B,1,3,HIGH,middle
high21866.txt_q1,consensus,D,1,3,HIGH,ambiguous
high21905.txt_q0,consensus,B,1,3,HIGH,ambiguous
high21905.txt_q1,consensus,C,1,3,HIGH,easy
high21905.txt_q2,consensus,A,1,3,HIGH,hard
high21905.txt_q3,consensus,B,1,3,HIGH,hard
high21905.txt_q4,consensus,D,0,3,HIGH,middle
high21936.txt_q0,consensus,B,1,3,HIGH,ambiguous
high21936.txt_q1,consensus,C,1,3,HIGH,ambiguous
high21936.txt_q2,consensus,D,1,3,HIGH,middle
high21936.txt_q3,consensus,C,1,3,HIGH,easy
high21958.txt_q0,consensus,D,1,3,HIGH,middle
high21958.txt_q1,consensus,A,0,3,HIGH,hard
high21958.txt_q2,consensus,C,1,3,HIGH,middle
high22017.txt_q0,consensus,B,1,3,HIGH,ambiguous
high22017.txt_q1,consensus,B,1,3,HIGH,hard
high22017.txt_q2,consensus,C,1,3,HIGH,easy
high22018.txt_q0,consensus,D,1,3,HIGH,ambiguous
high22018.txt_q1,consensus,C,1,3,HIGH,easy
high22018.txt_q2,consensus,D,1,3,HIGH,ambiguous
high22028.txt_q0,consensus,B,1,3,HIGH,hard
high22028.txt_q1,consensus,C,1,3,HIGH,hard
high22028.txt_q2,consensus,D,1,3,HIGH,easy
high22046.txt_q0,consensus,D,1,3,HIGH,ambiguous
high22046.txt_q1,consensus,B,1,3,HIGH,easy
high22059.txt_q0,consensus,D,1,3,HIGH,middle
high22059.txt_q1,consensus,B,1,3,HIGH,hard
high22059.txt_q2,consensus,C,1,3,HIGH,easy
high22059.txt_q3,consensus,D,1,3,HIGH,hard
high22062.txt_q0,consensus,B,1,3,HIGH,easy
high22062.txt_q1,consensus,A,1,3,HIGH,hard
high22062.txt_q2,consensus,A,1,3,HIGH,middle
high22062.txt_q3,consensus,C,1,3,HIGH,easy
high22062.txt_q4,consensus,D,1,3,HIGH,ambiguous
high22065.txt_q0,consensus,B,1,3,HIGH,middle
high22065.txt_q1,consensus,A,1,3,HIGH,hard
high22067.txt_q0,consensus,C,1,3,HIGH,ambiguous
high22067.txt_q1,consensus,B,1,3,HIGH,ambiguous
high22067.txt_q2,consensus,A,1,3,HIGH,ambiguous
high22067.txt_q3,consensus,C,0,3,HIGH,ambiguous
high22077.txt_q0,consensus,D,1,3,HIGH,ambiguous
high22077.txt_q1,consensus,D,1,3,HIGH,hard
high22077.txt_q2,consensus,C,1,3,HIGH,hard
high2210.txt_q0,consensus,A,1,3,HIGH,ambiguous
high2210.txt_q1,consensus,B,1,3,HIGH,middle
high2210.txt_q2,consensus,A,1,3,HIGH,easy
high22262.txt_q0,consensus,B,1,3,HIGH,easy
high22262.txt_q1,consensus,D,0,3,HIGH,ambiguous
high22309.txt_q0,consensus,C,1,3,HIGH,ambiguous
high22309.txt_q1,consensus,A,1,3,HIGH,ambiguous
high22309.txt_q2,consensus,D,1,3,HIGH,easy
high22309.txt_q3,consensus,B,0,3,HIGH,hard
high22311.txt_q0,consensus,C,1,3,HIGH,ambiguous
high22311.txt_q1,consensus,D,1,3,HIGH,ambiguous
high22311.txt_q2,consensus,A,1,3,HIGH,easy
high22311.txt_q3,consensus,B,1,3,HIGH,easy
high22344.txt_q0,consensus,C,1,3,HIGH,ambiguous
high22344.txt_q1,consensus,C,1,3,HIGH,easy
high22344.txt_q2,consensus,A,1,3,HIGH,middle
high2235.txt_q0,consensus,D,0,3,HIGH,middle
high2235.txt_q1,consensus,B,1,3,HIGH,ambiguous
high2235.txt_q2,consensus,C,1,3,HIGH,hard
high2235.txt_q3,consensus,D,1,3,HIGH,easy
high22365.txt_q0,consensus,C,1,3,HIGH,middle
high22365.txt_q1,consensus,B,1,3,HIGH,easy
high22365.txt_q2,consensus,D,1,3,HIGH,hard
high22365.txt_q3,consensus,A,1,3,HIGH,hard
