question_id,n_votes,consensus_status,consensus_option,llm_correct
middle1132.txt_q4,3,consensus,B,1
middle1137.txt_q0,3,consensus,A,1
middle1137.txt_q1,3,consensus,D,1
middle1137.txt_q2,3,consensus,C,1
middle1137.txt_q3,3,consensus,B,1
middle1137.txt_q4,3,consensus,A,1
middle1148.txt_q0,3,consensus,C,1
middle1148.txt_q1,3,consensus,B,1
middle1148.txt_q2,3,consensus,B,1
middle1155.txt_q0,3,consensus,B,1
middle1155.txt_q1,3,consensus,D,1
middle1155.txt_q2,3,consensus,B,0
middle1155.txt_q3,3,consensus,A,1
middle1160.txt_q0,3,consensus,D,1
middle1160.txt_q1,3,consensus,C,1
middle1160.txt_q2,3,consensus,B,1
middle1160.txt_q3,3,consensus,C,1
middle1163.txt_q0,3,consensus,A,1
middle1163.txt_q1,3,consensus,B,1
middle1163.txt_q2,3,consensus,D,1
middle1163.txt_q3,3,consensus,C,1
middle1187.txt_q0,3,consensus,B,1
middle1187.txt_q1,3,consensus,B,1
middle1187.txt_q2,3,consensus,C,1
middle1187.txt_q3,3,consensus,B,0
middle1187.txt_q4,3,consensus,C,1
middle1263.txt_q0,3,consensus,B,1
middle1263.txt_q1,3,consensus,D,1
middle1263.txt_q2,3,consensus,B,1
middle1263.txt_q3,3,consensus,C,1
middle1292.txt_q0,3,consensus,A,1
middle1292.txt_q1,3,consensus,C,1
middle1292.txt_q2,3,consensus,D,1
middle1292.txt_q3,3,consensus,A,1
middle1292.txt_q4,3,consensus,B,1
middle13.txt_q0,3,consensus,A,1
middle13.txt_q1,3,consensus,C,1
middle13.txt_q2,3,consensus,A,1
middle13.txt_q3,3,consensus,D,1
middle13.txt_q4,3,consensus,B,1
middle1302.txt_q0,3,consensus,B,1
middle1302.txt_q1,3,consensus,D,0
middle1302.txt_q2,3,consensus,B,1
middle1381.txt_q0,3,consensus,D,1
middle1381.txt_q1,3,consensus,B,1
middle1381.txt_q2,3,consensus,A,1
middle1381.txt_q3,3,consensus,D,1
middle1386.txt_q0,3,consensus,C,1
middle1386.txt_q1,3,consensus,D,1
middle1386.txt_q2,3,consensus,A,1
middle1386.txt_q3,3,consensus,D,1
middle1386.txt_q4,3,consensus,B,1
middle1388.txt_q0,3,consensus,D,1
middle1388.txt_q1,3,consensus,C,1
middle1388.txt_q2,3,consensus,A,1
middle1388.txt_q3,3,consensus,B,1
middle1390.txt_q0,3,consensus,A,1
middle1390.txt_q1,3,consensus,A,1
middle1390.txt_q2,3,consensus,D,1
middle1390.txt_q3,3,consensus,C,1
middle1417.txt_q0,3,consensus,B,1
middle1417.txt_q1,3,consensus,A,1
middle1417.txt_q2,3,consensus,B,1
middle1417.txt_q3,3,consensus,B,1
middle1422.txt_q0,3,consensus,C,1
middle1422.txt_q1,3,consensus,B,1
middle1422.txt_q2,3,consensus,D,1
middle1422.txt_q3,3,consensus,A,1
middle1422.txt_q4,3,consensus,C,1
middle1427.txt_q0,3,consensus,A,1
middle1427.txt_q1,3,consensus,D,1
middle1427.txt_q2,3,consensus,C,1
middle1427.txt_q3,3,consensus,B,1
middle1438.txt_q0,3,consensus,B,1
middle1438.txt_q1,3,consensus,A,1
middle1438.txt_q2,3,consensus,D,1
middle1438.txt_q3,3,consensus,B,1
middle1438.txt_q4,3,consensus,D,1
middle1455.txt_q0,3,consensus,D,1
middle1455.txt_q1,3,consensus,C,1
middle1455.txt_q2,3,consensus,B,1
middle1455.txt_q3,3,consensus,A,1
middle1455.txt_q4,3,consensus,C,1
middle1463.txt_q0,3,consensus,A,1
middle1463.txt_q1,3,consensus,A,1
middle1463.txt_q2,3,consensus,B,1
middle1463.txt_q3,3,consensus,C,1
middle1463.txt_q4,3,consensus,D,1
middle148.txt_q0,3,consensus,C,1
middle148.txt_q1,3,consensus,C,1
middle148.txt_q2,3,consensus,C,1
middle148.txt_q3,3,consensus,B,1
middle148.txt_q4,3,consensus,B,1
middle1554.txt_q0,3,consensus,D,1
middle1554.txt_q1,3,consensus,C,1
middle1554.txt_q2,3,consensus,B,1
middle1554.txt_q3,3,consensus,D,1
middle1554.txt_q4,3,consensus,A,1
middle157.txt_q0,3,consensus,B,1
middle157.txt_q1,3,consensus,C,1
middle157.txt_q2,3,consensus,B,1
middle157.txt_q3,3,consensus,D,1
middle157.txt_q4,3,consensus,A,1
middle1584.txt_q0,3,consensus,C,1
middle1584.txt_q1,3,consensus,B,1
middle1584.txt_q2,3,consensus,A,1
middle1584.txt_q3,3,consensus,B,1
middle1593.txt_q0,3,consensus,A,1
middle1593.txt_q1,3,consensus,C,1
middle1593.txt_q2,3,consensus,B,1
middle1593.txt_q3,3,consensus,D,1
middle1593.txt_q4,3,consensus,C,1
middle163.txt_q0,3,consensus,D,1
middle163.txt_q1,3,consensus,C,1
middle163.txt_q2,3,consensus,A,1
middle163.txt_q3,3,consensus,B,1
middle163.txt_q4,3,consensus,C,0
middle1638.txt_q0,3,consensus,A,1
middle1638.txt_q1,3,consensus,C,1
middle1638.txt_q2,3,consensus,B,1
middle1638.txt_q3,3,consensus,D,1
middle1638.txt_q4,3,consensus,C,1
middle1641.txt_q0,3,consensus,C,1
middle1641.txt_q1,3,consensus,A,1
middle1641.txt_q2,3,consensus,B,1
middle1641.txt_q3,3,consensus,D,1
middle1642.txt_q0,3,consensus,B,1
middle1642.txt_q1,3,consensus,B,1
middle1642.txt_q2,3,consensus,C,1
middle1642.txt_q3,3,consensus,D,1
middle1650.txt_q0,3,consensus,D,1
middle1650.txt_q1,3,consensus,D,1
middle1650.txt_q2,3,consensus,D,1
middle168.txt_q0,3,consensus,A,1
middle168.txt_q1,3,consensus,A,1
middle1688.txt_q0,3,consensus,C,1
middle1688.txt_q1,3,consensus,B,1
middle1688.txt_q2,3,consensus,D,1
middle1689.txt_q0,3,consensus,A,1
middle1689.txt_q1,3,consensus,C,1
middle1689.txt_q2,3,consensus,C,1
middle1689.txt_q3,3,consensus,A,1
middle1700.txt_q0,3,consensus,C,1
middle1700.txt_q1,3,consensus,A,1
middle1734.txt_q0,3,consensus,A,1
middle1734.txt_q1,3,consensus,B,1
middle1734.txt_q2,3,consensus,C,1
middle175.txt_q0,3,consensus,A,1
middle175.txt_q1,3,consensus,B,1
middle175.txt_q2,3,consensus,B,1
middle1793.txt_q0,3,consensus,D,1
middle1793.txt_q1,3,consensus,C,1
middle1793.txt_q2,3,consensus,B,1
middle1793.txt_q3,3,consensus,C,1
middle1793.txt_q4,3,consensus,C,0
middle1813.txt_q0,3,consensus,C,1
middle1813.txt_q1,3,consensus,B,1
middle1813.txt_q2,3,consensus,B,1
middle1813.txt_q3,3,consensus,A,1
middle1839.txt_q0,3,consensus,D,1
middle1839.txt_q1,3,consensus,B,1
middle1839.txt_q2,3,consensus,D,1
middle1839.txt_q3,3,consensus,D,1
middle1839.txt_q4,3,consensus,A,1
middle1865.txt_q0,3,consensus,C,0
middle1865.txt_q1,3,consensus,A,1
middle1865.txt_q2,3,consensus,D,1
middle1865.txt_q3,3,consensus,D,1
middle1865.txt_q4,3,consensus,B,1
middle1874.txt_q0,3,consensus,B,1
middle1874.txt_q1,3,consensus,B,1
middle1874.txt_q2,3,consensus,B,1
middle1874.txt_q3,3,consensus,C,1
middle1874.txt_q4,3,consensus,A,1
middle1916.txt_q0,3,consensus,A,1
middle1916.txt_q1,3,consensus,B,1
middle1916.txt_q2,3,consensus,C,1
middle1916.txt_q3,3,consensus,D,1
middle1916.txt_q4,3,consensus,A,1
middle1957.txt_q0,3,consensus,A,1
middle1957.txt_q1,3,consensus,B,1
middle1957.txt_q2,3,consensus,C,1
middle1957.txt_q3,3,consensus,D,1
middle1957.txt_q4,3,consensus,D,1
middle1978.txt_q0,3,consensus,B,1
middle1978.txt_q1,3,consensus,D,1
middle1978.txt_q2,3,consensus,B,1
middle1978.txt_q3,3,consensus,A,1
middle1989.txt_q0,3,consensus,B,1
middle1989.txt_q1,3,consensus,A,1
middle1990.txt_q0,3,consensus,C,1
middle1990.txt_q1,3,consensus,D,1
middle1990.txt_q2,3,consensus,D,1
middle1990.txt_q3,3,consensus,B,1
middle2047.txt_q0,3,consensus,B,1
middle2047.txt_q1,3,consensus,D,1
middle205.txt_q0,3,consensus,A,1
middle2067.txt_q0,3,consensus,C,1
middle2074.txt_q0,3,consensus,A,1
middle2074.txt_q1,3,consensus,C,1
middle2074.txt_q2,3,consensus,D,1
middle2079.txt_q0,3,consensus,C,1
middle2079.txt_q1,3,consensus,B,1
middle2079.txt_q2,3,consensus,D,1
middle2080.txt_q0,3,consensus,B,1
middle2080.txt_q1,3,consensus,A,1
middle2080.txt_q2,3,consensus,D,1
middle2080.txt_q3,3,consensus,A,1
middle2098.txt_q0,3,consensus,A,1
middle2098.txt_q1,3,consensus,C,1
middle2098.txt_q2,3,consensus,D,1
middle2118.txt_q0,3,consensus,B,1
middle2118.txt_q1,3,consensus,D,1
middle2118.txt_q2,3,consensus,D,1
middle2118.txt_q3,3,consensus,A,1
middle2119.txt_q0,3,consensus,C,1
middle2119.txt_q1,3,consensus,D,1
middle2165.txt_q0,3,consensus,D,1
middle2165.txt_q1,3,consensus,D,1
middle2165.txt_q2,3,consensus,C,1
middle2165.txt_q3,3,consensus,B,1
middle2165.txt_q4,3,consensus,A,1
middle217.txt_q0,3,consensus,D,1
middle217.txt_q1,3,consensus,D,1
middle217.txt_q2,3,consensus,C,1
middle217.txt_q3,3,consensus,B,1
middle2199.txt_q0,3,consensus,D,1
middle2199.txt_q1,3,consensus,C,1
middle2199.txt_q2,3,consensus,C,1
middle2199.txt_q3,3,consensus,A,1
middle2289.txt_q0,3,consensus,B,1
middle2289.txt_q1,3,consensus,C,1
middle2289.txt_q2,3,consensus,A,1
middle2289.txt_q3,3,consensus,D,1
middle2289.txt_q4,3,consensus,D,1
middle2305.txt_q0,3,consensus,D,1
middle2305.txt_q1,3,consensus,D,1
middle2305.txt_q2,3,consensus,C,1
middle2305.txt_q3,3,consensus,A,1
middle2305.txt_q4,3,consensus,D,1
middle2333.txt_q0,3,consensus,B,1
middle2333.txt_q1,3,consensus,C,1
middle2333.txt_q2,3,consensus,C,1
middle2333.txt_q3,3,consensus,D,1
middle2356.txt_q0,3,consensus,A,1
middle2356.txt_q1,3,consensus,C,1
middle2407.txt_q0,3,consensus,D,1
middle2407.txt_q1,3,consensus,A,1
middle2407.txt_q2,3,consensus,D,1
middle2407.txt_q3,3,consensus,D,1
middle2407.txt_q4,3,consensus,B,1
middle2414.txt_q0,3,consensus,C,1
middle2414.txt_q1,3,consensus,B,1
middle2414.txt_q2,3,consensus,B,1
middle2414.txt_q3,3,consensus,C,1
middle2439.txt_q0,3,consensus,D,1
middle2439.txt_q1,3,consensus,C,1
middle2439.txt_q2,3,consensus,D,1
middle2439.txt_q3,3,consensus,B,1
middle2446.txt_q0,3,consensus,A,1
middle2446.txt_q1,3,consensus,B,1
middle2446.txt_q2,3,consensus,B,0
middle2446.txt_q3,3,consensus,C,1
middle2462.txt_q0,3,consensus,C,1
middle2462.txt_q1,3,consensus,B,1
middle2462.txt_q2,3,consensus,B,1
middle2462.txt_q3,3,consensus,C,1
middle2462.txt_q4,3,consensus,C,1
middle2473.txt_q0,3,consensus,B,1
middle2473.txt_q1,3,consensus,C,1
middle2473.txt_q2,3,consensus,D,1
middle2473.txt_q3,3,consensus,A,1
middle2473.txt_q4,3,consensus,D,1
middle2489.txt_q0,3,consensus,A,1
middle2489.txt_q1,3,consensus,B,1
middle2489.txt_q2,3,consensus,C,1
middle2489.txt_q3,3,consensus,C,1
middle2489.txt_q4,3,consensus,D,1
middle2507.txt_q0,3,consensus,B,1
middle2507.txt_q1,3,consensus,D,1
middle2507.txt_q2,3,consensus,B,0
middle2507.txt_q3,3,consensus,B,1
middle2564.txt_q0,3,consensus,C,1
middle2564.txt_q1,3,consensus,C,1
middle2564.txt_q2,3,consensus,D,1
middle2564.txt_q3,3,consensus,B,1
middle2572.txt_q0,3,consensus,B,1
middle2572.txt_q1,3,consensus,D,1
middle2572.txt_q2,3,consensus,C,1
middle2572.txt_q3,3,consensus,B,1
middle2578.txt_q0,3,consensus,C,1
middle2578.txt_q1,3,consensus,D,1
middle2578.txt_q2,3,consensus,B,1
middle2578.txt_q3,3,consensus,C,0
middle2578.txt_q4,3,consensus,C,1
middle2612.txt_q0,3,consensus,B,1
middle2612.txt_q1,3,consensus,C,1
middle2612.txt_q2,2,consensus,D,1
middle2612.txt_q3,3,consensus,A,1
middle2624.txt_q0,3,consensus,D,1
middle2624.txt_q1,3,consensus,D,1
middle2624.txt_q2,3,consensus,C,1
middle2624.txt_q3,3,consensus,B,1
middle2662.txt_q0,3,consensus,D,1
middle2663.txt_q0,3,consensus,A,1
middle2663.txt_q1,3,consensus,D,1
middle2663.txt_q2,3,consensus,C,1
middle2679.txt_q0,3,consensus,D,1
middle2679.txt_q1,3,consensus,B,1
middle2679.txt_q2,3,consensus,D,1
middle2679.txt_q3,3,consensus,D,1
middle2703.txt_q0,3,consensus,C,1
middle2703.txt_q1,3,consensus,C,1
middle2703.txt_q2,3,consensus,C,1
middle2722.txt_q0,3,consensus,D,1
middle2750.txt_q0,3,consensus,A,1
middle2750.txt_q1,3,consensus,C,1
middle2750.txt_q2,3,consensus,D,1
middle2750.txt_q3,3,consensus,A,1
middle2750.txt_q4,3,consensus,B,1
middle2756.txt_q0,3,consensus,C,1
middle2756.txt_q1,3,consensus,B,1
middle2756.txt_q2,3,consensus,A,1
middle2768.txt_q0,3,consensus,C,1
middle2768.txt_q1,3,consensus,C,1
middle2768.txt_q2,3,consensus,A,1
middle2768.txt_q3,3,consensus,B,1
middle2774.txt_q0,3,consensus,B,1
middle2774.txt_q1,3,consensus,C,1
middle2774.txt_q2,3,consensus,D,1
middle2774.txt_q3,3,consensus,D,1
middle2774.txt_q4,3,consensus,A,1
middle2841.txt_q0,3,consensus,A,1
middle2841.txt_q1,3,consensus,A,1
middle2841.txt_q2,3,consensus,B,1
middle2841.txt_q3,3,consensus,B,1
middle2887.txt_q0,3,consensus,D,1
middle2887.txt_q1,3,consensus,C,1
middle2887.txt_q2,3,consensus,A,0
middle2887.txt_q3,3,consensus,C,0
middle2887.txt_q4,3,consensus,C,1
middle2899.txt_q0,3,consensus,B,1
middle2899.txt_q1,3,consensus,C,1
middle2899.txt_q2,3,consensus,D,1
middle291.txt_q0,3,consensus,D,0
middle291.txt_q1,3,consensus,D,1
middle291.txt_q2,3,consensus,A,1
middle291.txt_q3,3,consensus,C,1
middle291.txt_q4,2,consensus,B,1
middle2910.txt_q0,3,consensus,A,1
middle2910.txt_q1,3,consensus,B,1
middle2910.txt_q2,3,consensus,C,1
middle2910.txt_q3,3,consensus,D,1
middle2927.txt_q0,3,consensus,B,1
middle2927.txt_q1,3,consensus,C,1
middle2927.txt_q2,3,consensus,D,1
middle2927.txt_q3,3,consensus,A,1
middle2927.txt_q4,3,consensus,D,1
middle2930.txt_q0,3,consensus,C,1
middle2930.txt_q1,3,consensus,D,1
middle2946.txt_q0,3,consensus,B,1
middle2946.txt_q1,3,consensus,C,1
middle2946.txt_q2,3,consensus,A,1
middle2946.txt_q3,3,consensus,C,1
middle2955.txt_q0,3,consensus,B,1
middle299.txt_q0,3,consensus,D,1
middle299.txt_q1,3,consensus,A,1
middle299.txt_q2,3,consensus,C,1
middle299.txt_q3,3,consensus,D,1
middle299.txt_q4,3,consensus,C,1
middle2994.txt_q0,3,consensus,A,1
middle2994.txt_q1,3,consensus,B,1
middle2994.txt_q2,3,consensus,C,1
middle2994.txt_q3,3,consensus,D,1
middle3016.txt_q0,3,consensus,B,1
middle3016.txt_q1,3,consensus,D,1
middle3016.txt_q2,3,consensus,A,1
middle3016.txt_q3,3,consensus,B,1
middle3028.txt_q0,3,consensus,D,1
middle3028.txt_q1,3,consensus,A,1
middle3028.txt_q2,3,consensus,C,1
middle3028.txt_q3,3,consensus,D,1
middle3028.txt_q4,3,consensus,A,1
middle3052.txt_q0,3,consensus,C,1
middle3052.txt_q1,3,consensus,B,1
middle3052.txt_q2,3,consensus,A,1
middle3088.txt_q0,3,consensus,A,1
middle3088.txt_q1,3,consensus,C,1
middle3089.txt_q0,3,consensus,A,1
middle3089.txt_q1,3,consensus,B,1
middle3089.txt_q2,3,consensus,C,1
middle3103.txt_q0,3,consensus,B,1
middle3103.txt_q1,3,consensus,B,1
middle3103.txt_q2,3,consensus,C,1
middle3103.txt_q3,3,consensus,A,1
middle3120.txt_q0,3,consensus,A,1
middle3120.txt_q1,3,consensus,B,1
middle3120.txt_q2,3,consensus,C,1
middle3120.txt_q3,3,consensus,D,1
middle3263.txt_q0,3,consensus,A,1
middle3263.txt_q1,3,consensus,D,1
middle3263.txt_q2,3,consensus,C,1
middle3263.txt_q3,3,consensus,B,1
middle3263.txt_q4,3,consensus,D,1
middle3334.txt_q0,3,consensus,B,1
middle3334.txt_q1,3,consensus,D,1
middle3334.txt_q2,3,consensus,D,0
middle3334.txt_q3,3,consensus,A,1
middle3349.txt_q0,3,consensus,A,1
middle3349.txt_q1,3,consensus,B,1
middle3349.txt_q2,3,consensus,D,1
middle3349.txt_q3,3,consensus,B,1
middle3349.txt_q4,3,consensus,A,1
middle3372.txt_q0,3,consensus,A,1
middle3372.txt_q1,3,consensus,B,1
middle3372.txt_q2,3,consensus,D,1
middle3372.txt_q3,3,consensus,A,1
middle3376.txt_q0,3,consensus,D,1
middle3376.txt_q1,3,consensus,C,1
middle3376.txt_q2,3,consensus,C,1
middle34.txt_q0,3,consensus,D,0
middle34.txt_q1,3,consensus,B,0
middle34.txt_q2,3,consensus,A,1
middle34.txt_q3,3,consensus,D,1
middle3409.txt_q0,3,consensus,D,1
middle3409.txt_q1,3,consensus,C,1
middle3409.txt_q2,3,consensus,A,1
middle3429.txt_q0,3,consensus,D,1
middle3429.txt_q1,3,consensus,A,1
middle3429.txt_q2,3,consensus,C,1
middle3429.txt_q3,3,consensus,A,1
middle3429.txt_q4,3,consensus,B,1
middle344.txt_q0,3,consensus,C,1
middle344.txt_q1,3,consensus,D,1
middle344.txt_q2,3,consensus,A,1
middle344.txt_q3,3,consensus,B,1
middle344.txt_q4,3,consensus,A,1
middle3476.txt_q0,3,consensus,D,1
middle3476.txt_q1,3,consensus,B,1
middle3476.txt_q2,3,consensus,A,1
middle3476.txt_q3,3,consensus,D,1
middle3476.txt_q4,3,consensus,C,1
middle3508.txt_q0,3,consensus,B,1
middle3508.txt_q1,3,consensus,C,1
middle3508.txt_q2,3,consensus,C,1
middle3551.txt_q0,3,consensus,B,1
middle3551.txt_q1,3,consensus,A,1
middle3551.txt_q2,3,consensus,A,1
middle3551.txt_q3,3,consensus,C,1
middle3554.txt_q0,3,consensus,B,1
middle3554.txt_q1,3,consensus,C,1
middle3554.txt_q2,3,consensus,B,1
middle3554.txt_q3,3,consensus,D,1
middle3554.txt_q4,3,consensus,B,1
middle3561.txt_q0,3,consensus,B,1
middle3561.txt_q1,3,consensus,D,1
middle3561.txt_q2,3,consensus,A,1
middle3561.txt_q3,3,consensus,B,1
middle3578.txt_q0,3,consensus,B,1
middle3578.txt_q1,3,consensus,D,1
middle3578.txt_q2,3,consensus,B,1
middle3578.txt_q3,3,consensus,A,1
middle3578.txt_q4,3,consensus,C,1
middle3594.txt_q0,3,consensus,B,1
middle3594.txt_q1,3,consensus,C,1
middle3625.txt_q0,3,consensus,B,1
middle3625.txt_q1,3,consensus,D,0
middle3625.txt_q2,3,consensus,B,0
middle3625.txt_q3,3,consensus,A,1
middle3626.txt_q0,3,consensus,A,1
middle3626.txt_q1,3,consensus,B,1
middle3626.txt_q2,3,consensus,D,1
middle3630.txt_q0,3,consensus,B,1
middle3630.txt_q1,3,consensus,C,1
middle3630.txt_q2,3,consensus,A,1
middle3630.txt_q3,3,consensus,D,1
middle364.txt_q0,3,consensus,B,1
middle364.txt_q1,3,consensus,C,1
middle364.txt_q2,3,consensus,B,1
middle364.txt_q3,3,consensus,B,1
middle3647.txt_q0,3,consensus,A,1
middle3647.txt_q1,3,consensus,B,1
middle3647.txt_q2,3,consensus,C,1
middle3647.txt_q3,3,consensus,A,1
middle3647.txt_q4,3,consensus,D,1
middle3661.txt_q0,3,consensus,B,1
middle3661.txt_q1,3,consensus,B,1
middle3661.txt_q2,3,consensus,D,1
middle3661.txt_q3,3,consensus,A,1
middle3661.txt_q4,3,consensus,C,1
middle3670.txt_q0,3,consensus,C,1
middle3670.txt_q1,3,consensus,D,1
middle3670.txt_q2,3,consensus,A,1
middle3670.txt_q3,3,consensus,B,1
middle3670.txt_q4,3,consensus,D,1
middle3720.txt_q0,3,consensus,B,1
middle3720.txt_q1,3,consensus,B,1
middle3720.txt_q2,3,consensus,B,1
middle3720.txt_q3,3,consensus,A,1
middle3720.txt_q4,3,consensus,D,1
middle3728.txt_q0,3,consensus,D,1
middle3728.txt_q1,3,consensus,C,1
middle3728.txt_q2,3,consensus,B,1
middle3728.txt_q3,3,consensus,A,1
middle3751.txt_q0,3,consensus,C,1
middle3751.txt_q1,3,consensus,C,1
middle3751.txt_q2,3,consensus,A,1
middle3751.txt_q3,3,consensus,D,1
middle3751.txt_q4,3,consensus,A,1
middle3753.txt_q0,3,consensus,B,1
middle3753.txt_q1,3,consensus,A,1
middle3753.txt_q2,3,consensus,A,1
middle3753.txt_q3,3,consensus,B,1
middle3775.txt_q0,3,consensus,C,1
middle3775.txt_q1,3,consensus,B,1
middle3775.txt_q2,3,consensus,B,0
middle3775.txt_q3,3,consensus,A,1
middle3775.txt_q4,3,consensus,D,1
middle3779.txt_q0,3,consensus,C,1
middle3779.txt_q1,3,consensus,B,1
middle3779.txt_q2,3,consensus,D,1
middle3779.txt_q3,3,consensus,A,1
middle3828.txt_q0,3,consensus,B,1
middle3828.txt_q1,3,consensus,B,1
middle3828.txt_q2,3,consensus,C,1
middle3828.txt_q3,3,consensus,D,1
middle3828.txt_q4,3,consensus,D,1
middle3841.txt_q0,3,consensus,D,0
middle3841.txt_q1,3,consensus,C,1
middle3841.txt_q2,3,consensus,D,1
middle388.txt_q0,3,consensus,A,1
middle388.txt_q1,3,consensus,C,1
middle388.txt_q2,3,consensus,C,1
middle388.txt_q3,3,consensus,B,1
middle3887.txt_q0,3,consensus,D,1
middle3887.txt_q1,3,consensus,C,1
middle3891.txt_q0,3,consensus,A,1
middle3891.txt_q1,3,consensus,D,1
middle3891.txt_q2,3,consensus,B,1
middle3891.txt_q3,3,consensus,A,1
middle3891.txt_q4,3,consensus,D,1
middle3994.txt_q0,3,consensus,C,1
middle3994.txt_q1,3,consensus,B,1
middle3994.txt_q2,3,consensus,D,1
middle3994.txt_q3,3,consensus,C,1
middle3994.txt_q4,3,consensus,B,1
middle401.txt_q0,3,consensus,A,1
middle401.txt_q1,3,consensus,A,1
middle401.txt_q2,3,consensus,A,1
middle401.txt_q3,3,consensus,C,1
middle4032.txt_q0,3,consensus,B,0
middle4032.txt_q1,3,consensus,C,1
middle4032.txt_q2,3,consensus,A,1
middle4032.txt_q3,3,consensus,A,1
middle4052.txt_q0,3,consensus,A,1
middle4052.txt_q1,3,consensus,B,1
middle4052.txt_q2,3,consensus,C,1
middle4068.txt_q0,3,consensus,D,1
middle4068.txt_q1,3,consensus,C,1
middle4068.txt_q2,3,consensus,C,1
middle4068.txt_q3,3,consensus,D,1
middle4074.txt_q0,3,consensus,C,1
middle4074.txt_q1,3,consensus,A,1
middle4074.txt_q2,3,consensus,D,1
middle4084.txt_q0,3,consensus,D,1
middle4084.txt_q1,3,consensus,D,1
middle4084.txt_q2,3,consensus,C,1
middle4084.txt_q3,3,consensus,C,1
middle4088.txt_q0,3,consensus,B,1
middle4088.txt_q1,3,consensus,A,1
middle4088.txt_q2,3,consensus,C,1
middle4088.txt_q3,3,consensus,D,1
middle4132.txt_q0,3,consensus,B,1
middle4132.txt_q1,3,consensus,D,1
middle4132.txt_q2,3,consensus,A,1
middle4132.txt_q3,3,consensus,A,1
middle4167.txt_q0,3,consensus,A,1
middle4167.txt_q1,3,consensus,B,1
middle4167.txt_q2,3,consensus,B,1
middle4167.txt_q3,3,consensus,C,1
middle4167.txt_q4,3,consensus,A,1
middle4178.txt_q0,3,consensus,D,1
middle4178.txt_q1,3,consensus,B,1
middle4182.txt_q0,3,consensus,A,1
middle4182.txt_q1,3,consensus,A,1
middle4182.txt_q2,3,consensus,C,1
middle4183.txt_q0,3,consensus,B,1
middle4183.txt_q1,3,consensus,A,1
middle4183.txt_q2,3,consensus,D,1
middle4183.txt_q3,3,consensus,A,1
middle4233.txt_q0,3,consensus,B,1
middle4233.txt_q1,3,consensus,C,1
middle4233.txt_q2,3,consensus,C,1
middle4233.txt_q3,3,consensus,B,1
middle4233.txt_q4,3,consensus,D,1
middle4237.txt_q0,3,consensus,B,1
middle4237.txt_q1,3,consensus,C,1
middle4237.txt_q2,3,consensus,D,1
middle4237.txt_q3,3,consensus,B,1
middle4237.txt_q4,3,consensus,A,1
middle4240.txt_q0,3,consensus,A,1
middle4240.txt_q1,3,consensus,C,1
middle4240.txt_q2,3,consensus,D,1
middle4240.txt_q3,3,consensus,C,1
middle4240.txt_q4,3,consensus,B,1
middle4266.txt_q0,3,consensus,C,1
middle4266.txt_q1,3,consensus,C,1
middle4266.txt_q2,3,consensus,A,1
middle4287.txt_q0,3,consensus,B,1
middle4287.txt_q1,3,consensus,D,1
middle4287.txt_q2,3,consensus,C,1
middle4287.txt_q3,3,consensus,C,1
middle4287.txt_q4,3,consensus,C,0
middle4307.txt_q0,3,consensus,A,1
middle4307.txt_q1,3,consensus,B,1
middle4307.txt_q2,3,consensus,D,1
middle435.txt_q0,3,consensus,B,1
middle435.txt_q1,3,consensus,C,1
middle435.txt_q2,3,consensus,C,0
middle435.txt_q3,3,consensus,D,1
middle4375.txt_q0,3,consensus,C,1
middle4375.txt_q1,3,consensus,B,1
middle4375.txt_q2,3,consensus,D,1
middle4394.txt_q0,3,consensus,B,1
middle4394.txt_q1,3,consensus,D,1
middle4394.txt_q2,3,consensus,C,1
middle4394.txt_q3,3,consensus,A,1
middle4460.txt_q0,3,consensus,B,1
middle4460.txt_q1,3,consensus,B,1
middle4460.txt_q2,3,consensus,C,1
middle4460.txt_q3,3,consensus,B,0
middle4492.txt_q0,3,consensus,D,1
middle4492.txt_q1,3,consensus,D,0
middle4492.txt_q2,3,consensus,D,1
middle4520.txt_q0,3,consensus,B,1
middle4520.txt_q1,3,consensus,C,1
middle4520.txt_q2,3,consensus,D,1
middle4520.txt_q3,3,consensus,A,1
middle4525.txt_q0,3,consensus,C,1
middle4525.txt_q1,3,consensus,C,1
middle4525.txt_q2,3,consensus,D,1
middle4525.txt_q3,3,consensus,A,1
middle4527.txt_q0,3,consensus,B,1
middle4527.txt_q1,3,consensus,A,1
middle4527.txt_q2,3,consensus,B,1
middle4527.txt_q3,3,consensus,D,1
middle4527.txt_q4,3,consensus,B,1
middle4542.txt_q0,3,consensus,A,1
middle4542.txt_q1,2,consensus,B,1
middle4542.txt_q2,3,consensus,D,1
middle4542.txt_q3,3,consensus,C,1
middle4542.txt_q4,3,consensus,B,1
middle4574.txt_q0,3,consensus,D,1
middle4574.txt_q1,3,consensus,D,0
middle4574.txt_q2,3,consensus,B,1
middle4576.txt_q0,3,consensus,D,1
middle4576.txt_q1,3,consensus,B,1
middle4576.txt_q2,3,consensus,C,1
middle4576.txt_q3,3,consensus,C,0
middle4584.txt_q0,3,consensus,D,1
middle4584.txt_q1,3,consensus,D,1
middle4584.txt_q2,3,consensus,C,1
middle4584.txt_q3,3,consensus,A,1
middle4591.txt_q0,3,consensus,C,1
middle4591.txt_q1,3,consensus,B,1
middle4591.txt_q2,3,consensus,C,1
middle4591.txt_q3,3,consensus,B,1
middle4669.txt_q0,3,consensus,B,1
