question_id,content_asset_path,content_asset_sha256,correct_option,n_attempts,n_students,n_correct,empirical_correctness
802,data/eedi_public_download/extracted/data/images/802.jpg,6ad67075957a5f19215ff2173f9052e63a5045443af93c9f9e2f30b0a71faf74,3,2896,2896,2267,0.7828038674033149
803,data/eedi_public_download/extracted/data/images/803.jpg,60f331c80098f2e5f8116a86c833690d5311603907b17cf298732a332409ffd0,3,2330,2330,1629,0.6991416309012876
804,data/eedi_public_download/extracted/data/images/804.jpg,2cd2350d3882c586ab8418181f14626285a324c8d5144523d56412b92869fd4d,1,2403,2403,1652,0.6874739908447773
805,data/eedi_public_download/extracted/data/images/805.jpg,b6b0fbed7798f462cb4d33f05bb8c216d640a9dc956b8d3e893ab8515cb4f538,2,2177,2177,1253,0.5755627009646302
806,data/eedi_public_download/extracted/data/images/806.jpg,f492634d3ea45df3389f256f37edc992efe8722ec704903651363e3c0052122e,3,2104,2104,999,0.47480988593155893
807,data/eedi_public_download/extracted/data/images/807.jpg,696a9abe28d39a39c54db864918f0c845e995b7ca1ecace8c996e52c5a7b9268,4,144,144,108,0.75
808,data/eedi_public_download/extracted/data/images/808.jpg,33258e9247747522daef26df567395f142444b50d12b2d1620134ac243e526a4,1,2562,2562,1269,0.4953161592505855
809,data/eedi_public_download/extracted/data/images/809.jpg,27d06561616b460b120eff0ba7564d3d7775feaed5c6228731a79581138e145e,3,2749,2749,2221,0.8079301564205166
810,data/eedi_public_download/extracted/data/images/810.jpg,039b3fb18c7c54851c677789961200947c9138f3f748b450c20e30726f84178c,4,4,4,2,0.5
811,data/eedi_public_download/extracted/data/images/811.jpg,ff90a7eabe7e4c66d53180e28a80cdea1b349a288b4c8a73fda48c116bd0851a,2,1777,1777,1284,0.7225661226786719
812,data/eedi_public_download/extracted/data/images/812.jpg,82174ba6b371fcfa11cadd5571aeac3bfef8d0ad33a8e2518a3ff03c5817b822,4,78,78,41,0.5256410256410257
813,data/eedi_public_download/extracted/data/images/813.jpg,fd6f97acde28ce082282ab84ca735773298a6f2aa652251b5c95a01aefe46caf,2,2689,2689,1919,0.7136481963555225
814,data/eedi_public_download/extracted/data/images/814.jpg,09c21c1f9e152f5a4678a597baa34e12dd49efb9bac812a70a38c74309a82c0e,4,1443,1443,985,0.6826056826056826
815,data/eedi_public_download/extracted/data/images/815.jpg,6fa55ddb8c521f387ec410da366f5e4ed814111f824560c70a49d44acbd50aa4,1,2924,2924,2264,0.774281805745554
816,data/eedi_public_download/extracted/data/images/816.jpg,8d06b5403268c5d0243ff38b713f75ae83a6b3edd543c1190ed0d91ba9231c7f,1,2294,2294,1185,0.516564952048823
817,data/eedi_public_download/extracted/data/images/817.jpg,361e6d598f70ac0a227f9346f4210578e2ef0f36d4219ef96c1653a11b8ae882,2,69,69,38,0.5507246376811594
818,data/eedi_public_download/extracted/data/images/818.jpg,8128c09844c35d61bf50fe3ec1808a26585e78429b41ab7558fb3caa95927e70,2,1155,1155,250,0.21645021645021645
819,data/eedi_public_download/extracted/data/images/819.jpg,eba3ac6c10ce72d1757f172a1271810f3478c55b3042aba52052fbf27185c1e4,1,2627,2627,1391,0.5295013323182337
820,data/eedi_public_download/extracted/data/images/820.jpg,56137d5d8126360a49627b9fa649fcb02ef9d3ef4934a5367f4efd1f6da27539,4,1707,1707,647,0.37902753368482717
821,data/eedi_public_download/extracted/data/images/821.jpg,300219964178caf0e1932681c575625a5e4a86f46b7ec7b48a6266d398e3fa73,1,85,85,34,0.4
822,data/eedi_public_download/extracted/data/images/822.jpg,eae9096c2e76026a3ca7fec7caa4f1dfcaa951211daa335b36930ec8033dd5ac,3,852,852,273,0.3204225352112676
823,data/eedi_public_download/extracted/data/images/823.jpg,655d4ddb6711014c07940e8a84a607b4ead5e6d223fbf8d6f655c4b458c3c2cf,4,1718,1718,1107,0.6443538998835856
824,data/eedi_public_download/extracted/data/images/824.jpg,e12b7418068480940dd6fa4dbe5425e36a05afb2f55f0a5425f5ec83c627fa79,4,2161,2161,661,0.3058769088385007
825,data/eedi_public_download/extracted/data/images/825.jpg,587221282eb93b77de469107e6952be9524f58882d1bca9bfa515b084022f4fb,4,2419,2419,2149,0.8883836295990079
826,data/eedi_public_download/extracted/data/images/826.jpg,4f81bafb8f022e3947c704a50b36d7ec9af0d27663430f4220e0bf783b5c3b5e,3,2271,2271,966,0.42536327608982827
827,data/eedi_public_download/extracted/data/images/827.jpg,7760eccc2e6bfcffc22939924d584ba2210b406052290e053865257d31252b03,2,463,463,189,0.408207343412527
828,data/eedi_public_download/extracted/data/images/828.jpg,622bf8620cfb68da262ce81524da6ee76f443cdd34faef9974f14436850d90e6,3,2816,2816,2461,0.8739346590909091
829,data/eedi_public_download/extracted/data/images/829.jpg,89f87758f9454de7de4104db51f7b408d833e36acd4726737105d5cd9ce6684e,4,1802,1802,1120,0.6215316315205327
830,data/eedi_public_download/extracted/data/images/830.jpg,d02484ff99436790ea914f3afb069459b3f8f6051069c70d477b0758e7c643ec,4,2399,2399,1231,0.5131304710295956
831,data/eedi_public_download/extracted/data/images/831.jpg,9b6cce8b8509b3eff9750bd0a46b38523da3a019e6deadd193c20fb7e3b46468,2,2624,2624,1718,0.6547256097560976
832,data/eedi_public_download/extracted/data/images/832.jpg,1b8378a7202dafc44a088f0f62010e3d67cce778c191beafed8e565c07104ab9,1,4,4,2,0.5
833,data/eedi_public_download/extracted/data/images/833.jpg,9eeb1fc3e05767b7a70b056b8726292afec4b593542ad43eff48762aee052de7,2,2604,2604,1107,0.4251152073732719
834,data/eedi_public_download/extracted/data/images/834.jpg,f8bc80f60d75d3b9166c8ddab8cd366ef9297f2412c844ce01d07ecb1a951c44,2,2364,2364,1136,0.4805414551607445
835,data/eedi_public_download/extracted/data/images/835.jpg,52357e5fe5398e75e1f84d607e51d52597c63c0c33dfe9e1c08938e60740af10,3,1309,1309,911,0.6959511077158136
836,data/eedi_public_download/extracted/data/images/836.jpg,c9cb23050a91849d3ad7fcf2e5db9b24dec9a981bd611e6004aa334ece707f5c,4,2933,2933,1513,0.515854074326628
837,data/eedi_public_download/extracted/data/images/837.jpg,603a1c376ea93e0c0f327657761306ea1f076e3f6f8bc154b6182900f74fde2e,3,1935,1935,1209,0.6248062015503876
838,data/eedi_public_download/extracted/data/images/838.jpg,85e9b06d791388325cf68d0d4f26251d449532c2a62213b27e1f85eb6ef00d4b,1,2155,2155,964,0.44733178654292344
839,data/eedi_public_download/extracted/data/images/839.jpg,d6187edda8220e979cf6b3a787046ce3af1a9b3b08432c6827c583205d20d0f0,4,321,321,138,0.42990654205607476
840,data/eedi_public_download/extracted/data/images/840.jpg,a18a38308a0f56e328c55b0933fb8b15c910a86479ae2ba44216af13c2bc8fc6,1,1730,1730,875,0.5057803468208093
841,data/eedi_public_download/extracted/data/images/841.jpg,dba4a50e9c9e20b628f0c4773741eaef9dd234bdd04a932a11523c460d000a2a,3,4,4,4,1.0
842,data/eedi_public_download/extracted/data/images/842.jpg,faee1972ec7528ebeb3431988870ca3af62c58300fdb7633b8f11db24ce941f5,4,72,72,24,0.3333333333333333
843,data/eedi_public_download/extracted/data/images/843.jpg,9d85a043ebc73f5b68d2ec06e7c5fb57a31e277a75385ca76a784498a8f924c1,4,78,78,22,0.28205128205128205
844,data/eedi_public_download/extracted/data/images/844.jpg,f135a7ba09fa03d256c961c9b446feac388824880faf27df15c40d0fdd3f7f42,2,2815,2815,1516,0.5385435168738899
845,data/eedi_public_download/extracted/data/images/845.jpg,9b5a4987a5afaeec22f7d4e96751e258b77db0c40c9b73b4a2aae6a6f457984c,1,1181,1181,810,0.6858594411515665
846,data/eedi_public_download/extracted/data/images/846.jpg,463bdeb50fce5f5d1b759e72318c8f15685b9393d951593a52a48f3e36eacd56,3,1592,1592,402,0.25251256281407036
847,data/eedi_public_download/extracted/data/images/847.jpg,4bfa021134124459a40746fb1a3bcbff8218eb45c1b88d986c906ec090f9d3bf,3,4,4,4,1.0
848,data/eedi_public_download/extracted/data/images/848.jpg,2e2fafbe7781a5490282c18df1dafa384c0cfecc3ee06c7c049d4b3afaa5eeb6,4,866,866,553,0.6385681293302541
849,data/eedi_public_download/extracted/data/images/849.jpg,463ab0ae5b9dc27a0c3ecde039b6de8cb7e1a4ccb63f978cd4f5c8e2d9c3c774,4,2189,2189,810,0.3700319780721791
850,data/eedi_public_download/extracted/data/images/850.jpg,149d2ac4cf792c6c4aa46376bd9893a7e8739c8ab5aa8191035dcf0fc54318bb,2,2520,2520,1229,0.4876984126984127
851,data/eedi_public_download/extracted/data/images/851.jpg,e97c2eb6f25bcbf2dd1c3703835fcca6726a18ce34e307f6dcfbfac32e4a269f,3,85,85,28,0.32941176470588235
852,data/eedi_public_download/extracted/data/images/852.jpg,189e8a433446300b1c4eae1d4e431630cb0d9d4797b911abb711faf9ba29d0b2,2,2324,2324,1128,0.4853700516351119
853,data/eedi_public_download/extracted/data/images/853.jpg,c02b9034eaaed0eb0e656c6a5e47c0bf9a1fa6a0d316b196ac27c210038f86fc,3,854,854,513,0.6007025761124122
854,data/eedi_public_download/extracted/data/images/854.jpg,18cddadab1604348776cadf4df5841ef339824645a7a03b0d97a8bebac662ae3,2,75,75,30,0.4
855,data/eedi_public_download/extracted/data/images/855.jpg,234741d6f0787de23c15cfeba15aee95009a0f6ae613dd9cdad0fc7a9bdef520,3,2945,2945,2236,0.7592529711375212
856,data/eedi_public_download/extracted/data/images/856.jpg,79bdcce3ca7c17a2075b68e49c8c6147f798c7256e02390d61b51fd498065f6f,3,2900,2900,788,0.2717241379310345
857,data/eedi_public_download/extracted/data/images/857.jpg,45c6813ee880b41a776d9d2065ff2f9c1f361d822b21c8db2d208d8a6fd735df,1,189,189,45,0.23809523809523808
858,data/eedi_public_download/extracted/data/images/858.jpg,a7f30955882b3cc02791e843feacd9958f40373d1d2e19e3f663d00c68c51a5d,3,2448,2448,1146,0.4681372549019608
859,data/eedi_public_download/extracted/data/images/859.jpg,6f6e6e08354005e12e07814418d33e2add219a07576769883472d205360dc140,3,2513,2513,1284,0.5109430959013131
861,data/eedi_public_download/extracted/data/images/861.jpg,f79cfcd32afd1df723c32e3d84baba833b6c03035d7eb821ae3dd18fb84dd2ae,2,86,86,42,0.4883720930232558
862,data/eedi_public_download/extracted/data/images/862.jpg,e8e9c196cc43a4b452837af7effc87e7ea3216c7e1cbbc1936ee082446513813,2,2820,2820,1295,0.4592198581560284
863,data/eedi_public_download/extracted/data/images/863.jpg,56d86778797332d5941c2b7281a24b036068ae16a40c96c082bde584dbd8b06c,1,2227,2227,1801,0.8087112707678491
864,data/eedi_public_download/extracted/data/images/864.jpg,d9c58000ede025dd5d921e82adf79333ae2d81fc42e2799f71118d2a4ab5c5ac,3,181,181,95,0.5248618784530387
865,data/eedi_public_download/extracted/data/images/865.jpg,5f30c3c1176fcaa1a83105167ca91063fc2d37f9c5160b39f1aed8dec33461df,2,585,585,174,0.29743589743589743
866,data/eedi_public_download/extracted/data/images/866.jpg,6389e5c5402915d413f919475e8770804b11d2fd6e124afd2cd9274beacc2144,1,583,583,369,0.6329331046312179
867,data/eedi_public_download/extracted/data/images/867.jpg,a6a2db30539bd58df7faf444af2f2e489acadf83a722471c6f85273bb83d083e,1,2890,2890,2239,0.7747404844290657
868,data/eedi_public_download/extracted/data/images/868.jpg,e1751d7e784926ee36102b1a4dc0082399c1d1675dbb059e99b5f59859aa591c,3,2510,2510,1118,0.4454183266932271
869,data/eedi_public_download/extracted/data/images/869.jpg,542781ef5e2b11fc6f59188722e185d6bb1b9afa5db065f4ebe912def652d75c,2,617,617,238,0.3857374392220421
870,data/eedi_public_download/extracted/data/images/870.jpg,923ba155b658058d46f1e2f836330acf963127fec6d218832135445c02ce9c91,3,1704,1704,740,0.43427230046948356
871,data/eedi_public_download/extracted/data/images/871.jpg,b435c1fa5172fb098803becf033a9513a8b9134ef80986181744bb497534a78d,2,1156,1156,649,0.5614186851211073
872,data/eedi_public_download/extracted/data/images/872.jpg,1144d174972e9fae5daaca041d2c10a88d1502422f5f053574b695a54cd6e2b5,4,1032,1032,587,0.5687984496124031
873,data/eedi_public_download/extracted/data/images/873.jpg,c29767558dae9e383479e2b9cc6562a91c46a8ebaa8b10ec7a3eb58e41bba265,2,2650,2650,989,0.3732075471698113
874,data/eedi_public_download/extracted/data/images/874.jpg,83ed819c869b7f65cba18355a350ff62c2881865def271daa36cbf88842e291d,1,579,579,239,0.41278065630397237
875,data/eedi_public_download/extracted/data/images/875.jpg,2bddf0d219c7bf7fa116922cb2776e9d98ef44dfb0062e2200bbbb0bef0fa97f,1,1671,1671,546,0.3267504488330341
876,data/eedi_public_download/extracted/data/images/876.jpg,66e652205747827b28e6b57856ebdbf6d3b80eb9f407bc92a0f3ace4401704c8,1,79,79,30,0.379746835443038
877,data/eedi_public_download/extracted/data/images/877.jpg,ea2054365d76683ad3296c67a3c4244f74bc5ecdce6f41e142fae38ea6a4f309,1,1581,1581,813,0.5142314990512334
878,data/eedi_public_download/extracted/data/images/878.jpg,7a15008c88413aa0d9b223bc739969bd2a4c844e5869fd8684b7ab1db01ee73d,4,1422,1422,436,0.3066104078762307
879,data/eedi_public_download/extracted/data/images/879.jpg,a76090401084ebb481c316341288cdf6be73f38972b474d80de5b70cae512e51,3,1590,1590,397,0.24968553459119497
880,data/eedi_public_download/extracted/data/images/880.jpg,3eaf38f844cecc4cf777b8a34a9520d1a4efa2ca33f1ea42429a6a3bd6e3c064,2,1496,1496,738,0.49331550802139035
881,data/eedi_public_download/extracted/data/images/881.jpg,a916caf49fa0823256014b0d220c39e51a95623af30b045f9502eb6ba79ea746,3,2686,2686,2209,0.8224125093075205
882,data/eedi_public_download/extracted/data/images/882.jpg,53551041851dc7867e448ab9a990cef04bc85d3c42cee07aad731f93108744b9,2,2303,2303,788,0.3421623968736431
883,data/eedi_public_download/extracted/data/images/883.jpg,83e1ae9315786f5cc6a656381bf7a79417ad66fecf2c52bd06c4d44ee9d7b379,2,167,167,51,0.30538922155688625
884,data/eedi_public_download/extracted/data/images/884.jpg,8a589f2c8b48102c4bfb773aa6e535c113fbcfdbb06efea4d5daab55b1de7136,2,626,626,368,0.5878594249201278
885,data/eedi_public_download/extracted/data/images/885.jpg,c8c565d8bad86b95c6ee598946b512163711b78a9300cbd86983b23ba399f0b0,1,2577,2577,1383,0.5366705471478463
886,data/eedi_public_download/extracted/data/images/886.jpg,681120fe92b4c75710458be0713dd0559c2abdb86e0e82645138ec3fd815a933,4,73,73,23,0.3150684931506849
887,data/eedi_public_download/extracted/data/images/887.jpg,b70f565510377d9c656fd1481b4e8ea9cee5ab1d169b75fcac0ed434187de994,3,2641,2641,1231,0.46611132146914047
888,data/eedi_public_download/extracted/data/images/888.jpg,8e614502881bee3e5b6c7f8efad1e27193e84f298e9f6671585d2b81014e59c1,3,89,89,33,0.3707865168539326
889,data/eedi_public_download/extracted/data/images/889.jpg,ba3796106b040065ece6d0af9c0a44f8b3dde992260ec98f38c5362927a4c41c,1,2365,2365,1524,0.6443974630021142
890,data/eedi_public_download/extracted/data/images/890.jpg,826a1acf08872ed5ab1f3da1310068ed3a3df0801272f31a34220a725b876589,2,2558,2558,1231,0.4812353401094605
891,data/eedi_public_download/extracted/data/images/891.jpg,6d8039b2491bd0cf7db75f029a2d35f30336be008cc70279e85c5967cfe9deb2,4,1629,1629,658,0.4039287906691222
892,data/eedi_public_download/extracted/data/images/892.jpg,ee44426743966905bc471d3ea3d166b1e9a315857c263263a0b68fd7dd03dc35,1,80,80,35,0.4375
893,data/eedi_public_download/extracted/data/images/893.jpg,b162cee30157a59003316f03db270a976bdb0fbd3085df48bb26888ec3456dc6,3,80,80,34,0.425
894,data/eedi_public_download/extracted/data/images/894.jpg,10dab2278e6744f4a6af8edfa9c4ac539284d294c0959c05c6180e4584c97c2d,2,861,861,639,0.7421602787456446
895,data/eedi_public_download/extracted/data/images/895.jpg,145d43dbaec1c534f618a040e47052d28347ba8e19b91e2874119c33e205e2f2,1,167,167,70,0.41916167664670656
896,data/eedi_public_download/extracted/data/images/896.jpg,5ccd0668cf57ad55f5c38bfbd2c354a03cd4c450d8ca13ccab389dc0d0003be6,3,2319,2319,1599,0.6895213454075032
897,data/eedi_public_download/extracted/data/images/897.jpg,cc1db5d70f598c655d44ccf553b8deb41b749fe86b8be5b1bd9f9d7782694c25,1,9,9,4,0.4444444444444444
898,data/eedi_public_download/extracted/data/images/898.jpg,2bb2b5e8bcf1720756b24e69aebd19664bdaee7165562f59a04299399c12bd6f,2,2162,2162,1138,0.5263644773358002
899,data/eedi_public_download/extracted/data/images/899.jpg,2d54ba69cb64bcf1e1d6b40a691c83a381243317ed4612087f3a624b9d35007c,4,83,83,60,0.7228915662650602
900,data/eedi_public_download/extracted/data/images/900.jpg,428f8866a1f774c9d69995757627e7680a912f0441ce72efc6caba1b29949775,1,317,317,225,0.7097791798107256
901,data/eedi_public_download/extracted/data/images/901.jpg,d2e53b19daac497b3df4b4c119128d5e754266de3d6a72ff8fddad927c28b702,1,317,317,181,0.5709779179810726
902,data/eedi_public_download/extracted/data/images/902.jpg,a98fc443dddca48f3be3aa1d285bdb0d68b22d54fa55d151b17db2125a2a5ef8,4,1257,1257,544,0.4327764518695306
903,data/eedi_public_download/extracted/data/images/903.jpg,1a58f7cbf2a9023d2fdc1edd798183c4cc6cf2361df1d0319127167940576468,2,1633,1633,630,0.385793018983466
904,data/eedi_public_download/extracted/data/images/904.jpg,3f0e756ab4bb382e0f135dffe1ef0c668d865a8ffe133a7c49a8b50573d0551b,1,2199,2199,682,0.3101409731696226
905,data/eedi_public_download/extracted/data/images/905.jpg,a1468bd58f264b0ffa4f4b98da211a8c88acbfad757dfe9f19e13ce1443d4044,2,5,5,2,0.4
906,data/eedi_public_download/extracted/data/images/906.jpg,a197b236a6f6074cf4bbbdb7276abb6253bbea66beaedd5ca8bc4a18700f09dc,3,1001,1001,381,0.3806193806193806
907,data/eedi_public_download/extracted/data/images/907.jpg,90aaad7818e5d8f9d40960fcbc5157225de4b80f3fc944c1c625ba8f47ce06e2,4,1708,1708,1442,0.8442622950819673
908,data/eedi_public_download/extracted/data/images/908.jpg,328372ba24caac91ccb8cf7899937af1c97ef72aa41cbb1c096f51f28612f701,4,2258,2258,1535,0.6798051372896369
909,data/eedi_public_download/extracted/data/images/909.jpg,5317107eeb41f2e2203e401eee69858f56630e1240013842821b30e58fa50ad7,4,81,81,43,0.5308641975308642
910,data/eedi_public_download/extracted/data/images/910.jpg,5663c863c2081832ed8184cd9d6b93370bd16654324e705fa89fcb7c6c737c6f,2,588,588,353,0.6003401360544217
911,data/eedi_public_download/extracted/data/images/911.jpg,75ad3310703579d35c6795b70924eb1d54a3355fe636278a0b7604711dfe48b2,2,2955,2955,1978,0.6693739424703892
912,data/eedi_public_download/extracted/data/images/912.jpg,887718a1bfdcede5293f72da17bf0cd3000227753ba67e62a4328185f7503b4d,1,2674,2674,1632,0.6103216155572176
913,data/eedi_public_download/extracted/data/images/913.jpg,5cf4f05d03e17b6c3f603508d6313d2ce6dd68292325edcaca2731abe961dcc9,1,1711,1711,605,0.35359438924605496
914,data/eedi_public_download/extracted/data/images/914.jpg,ed2ca3e2c4e5ecd71b3bb5e326aa676e7d7c3344c88db44943a213d490d832b0,3,2602,2602,1720,0.6610299769408148
915,data/eedi_public_download/extracted/data/images/915.jpg,a879fca955d64de14eccaab74b72beee94da8a1831999d7c49f5119533c1b17a,1,318,318,124,0.389937106918239
916,data/eedi_public_download/extracted/data/images/916.jpg,30f14004161941a55571e094b62de2fc5a879028a13d78bc54350a66377a7d19,1,1489,1489,725,0.48690396239086636
917,data/eedi_public_download/extracted/data/images/917.jpg,1973aa8ed904d5609d9bb1f187c3f117c49d8f9312266d841bcb3a101e1fb351,2,570,570,260,0.45614035087719296
918,data/eedi_public_download/extracted/data/images/918.jpg,c38e42c657fc040591fa6ef2c235225c4fd41fedddf90cf4a9d5f6f1b8686e94,2,189,189,73,0.3862433862433862
919,data/eedi_public_download/extracted/data/images/919.jpg,2b4559fe8288a1470c7a4acad1f8deb04f7eb3bdfb5fa8534e4dd923c9c0788d,4,660,660,272,0.4121212121212121
920,data/eedi_public_download/extracted/data/images/920.jpg,31f698e76343471d6225e70dfa210cb73ff221433df60be2aa975aadffd65145,1,2141,2141,1279,0.5973843998131714
921,data/eedi_public_download/extracted/data/images/921.jpg,5990f1465c4aa249921102aa29303b8b8aec03279dd0855f6ac3f33b4a3ed23a,2,2834,2834,1791,0.6319689484827099
922,data/eedi_public_download/extracted/data/images/922.jpg,aa8857d75d6cf38ebe8a218ab73e0886263e048faec97075084f4a2b30caf9a5,4,2918,2918,2058,0.7052775873886223
923,data/eedi_public_download/extracted/data/images/923.jpg,4005a27819d0aa5480b5b286f77ab9152efab4d925729452161b6c9fd334ce9e,1,2451,2451,1616,0.6593227254181967
924,data/eedi_public_download/extracted/data/images/924.jpg,f95ba155a327db1b9ceb5e8f805226daee21703ecda9e61a8ed356b9af963e6c,2,2379,2379,2197,0.9234972677595629
925,data/eedi_public_download/extracted/data/images/925.jpg,7230e0302766daeba549c260d47bd0a9fd9704dc1d1528d8e7166d225acaea88,2,166,166,41,0.2469879518072289
926,data/eedi_public_download/extracted/data/images/926.jpg,33799dbdfafe5db85ce60db37bdfd8fc62ee18b775b421288d6792f89ecbe5c0,3,2592,2592,1575,0.6076388888888888
927,data/eedi_public_download/extracted/data/images/927.jpg,7edcf9ec2de41f1e34c4920f963459d849ef8ffa97754ce7226cbfea4567e79e,1,1704,1704,1039,0.6097417840375586
928,data/eedi_public_download/extracted/data/images/928.jpg,931aa6ad0f0502c340327697a2128714afab00452eb2769657e1005d38757e4a,4,6,6,5,0.8333333333333334
929,data/eedi_public_download/extracted/data/images/929.jpg,ffd335556d52780ef652bd848871931decbd3f36883fa9873a3e792d202da0e0,2,166,166,63,0.3795180722891566
930,data/eedi_public_download/extracted/data/images/930.jpg,5f603e7d00cbc568c6eff5692725edbdb5c0f87f61e0399e4a477df836c3fe9e,3,17,17,10,0.5882352941176471
931,data/eedi_public_download/extracted/data/images/931.jpg,6ac5bee798a94e24a131270711ca215e09da9ed027b4b177ce7f1fb3e2efbfdf,4,1702,1702,273,0.16039952996474735
932,data/eedi_public_download/extracted/data/images/932.jpg,65d28f4e40514bc64ca49397d234cf4ef677ccc886df9c35094f4fac625adf8f,4,2384,2384,856,0.35906040268456374
933,data/eedi_public_download/extracted/data/images/933.jpg,bb32206cc65c8d2ce903c932803f8261a7f56e92b5f94ff69af80047d91c5513,2,1437,1437,1067,0.7425191370911621
934,data/eedi_public_download/extracted/data/images/934.jpg,095725ef80e377307945d4a513ec54f3ba8c32d3daaed7f847cbb7c4f60b8851,1,2449,2449,1213,0.495304205798285
935,data/eedi_public_download/extracted/data/images/935.jpg,73b7a755ee36d356fc61285cdbdf7f6c30fba23b53af669ba86d360a86aa4260,1,1718,1718,835,0.4860302677532014
936,data/eedi_public_download/extracted/data/images/936.jpg,956ef5da35ec2c774b2015856712c4564e057c22f15e10d650b55f5e87d9c1c0,4,89,89,26,0.29213483146067415
937,data/eedi_public_download/extracted/data/images/937.jpg,57951e67a374426c3efaea0c067546ca061c1321f5042b233c4ca5058926c8e1,4,106,106,52,0.49056603773584906
938,data/eedi_public_download/extracted/data/images/938.jpg,b4258992f37b6c4efea84c242d2ff6d46b9126789855997db58c753bb6e2bb2a,4,2667,2667,1892,0.709411323584552
939,data/eedi_public_download/extracted/data/images/939.jpg,af01d10a4b4201175f36003fa5ea8f6b06d4afca1670f37199f93d9ff71a5dae,4,2657,2657,1616,0.6082047421904403
940,data/eedi_public_download/extracted/data/images/940.jpg,25ad72901227fae5c108ab19a88ad9c6ffaedb966d6f89d2a9d50d4371b84153,1,72,72,38,0.5277777777777778
941,data/eedi_public_download/extracted/data/images/941.jpg,10b54b1c16cc026adf6ac09c10807f5bb549accf7d950fbbf6cd0bba41de7d2f,4,2736,2736,1809,0.6611842105263158
942,data/eedi_public_download/extracted/data/images/942.jpg,e2ec68676cb4145c0378edc552c79cebab6ec2824870a65e8485d51af370a2a5,3,109,109,50,0.45871559633027525
943,data/eedi_public_download/extracted/data/images/943.jpg,47d495552e900402b1063a076509cf077404b11350fb7f8e7087e5caa908b7ad,4,2653,2653,1503,0.5665284583490389
944,data/eedi_public_download/extracted/data/images/944.jpg,b0eb4524d73d089a1162bb68cad9060d84dfce954cea959bfcae02f92082ae04,4,189,189,27,0.14285714285714285
945,data/eedi_public_download/extracted/data/images/945.jpg,aa8529a423e416721f411fe0286b61401c21e98a047f30da307e3b85d33e82cc,1,2337,2337,987,0.42233632862644416
946,data/eedi_public_download/extracted/data/images/946.jpg,3df4270c01c9f8ebfff33e1654b9c78fe0719b53fd6a784541032d5321921e62,2,111,111,51,0.4594594594594595
947,data/eedi_public_download/extracted/data/images/947.jpg,491c59a2a79f1994594f98d36a98e212aca2de204e9445b4d369e31b87337ef1,2,619,619,382,0.617124394184168
